Price Date,Balasore,Bargarh,Dhenkanal,Ganjam,Kalahandi,Khurda,Mayurbhanja,Nayagarh
2015-10-01,0.3917227751679682,0.37568133613964005,0.30740355260497987,0.4874940087964938,0.3376869120825975,0.1665063428949229,0.45081987685605207,0.3185423028878984
2015-11-01,0.49831130857298067,0.38103682907074854,0.22039382075229483,0.3324046154837674,0.34249162076185424,0.16655998086042617,0.47424799929060985,0.23533889272627093
2015-12-01,0.32835255719863804,0.3771104479047147,0.2411193218865468,0.3976319370352972,0.3882573807775207,0.14940594905811427,0.582322955116455,0.5006717686574625
2016-01-01,0.4241409368598464,0.3590889537414234,0.2263999115870964,0.34747496865480637,0.367937749163733,0.23936728194094586,0.35141889284498273,0.8793863096425146
2016-02-01,0.317117838622417,0.3485291221549481,0.27948237506964585,0.41485478892217337,0.40827076893571607,0.3240065672386545,0.5134655098690505,0.5539296314751553
2016-03-01,0.4346020063248218,0.39958975741459485,0.23299382553001205,0.31660031628415725,0.52021104104827,0.5350330181992282,0.4730842400451605,0.44182091772048643
2016-04-01,0.27647020481442686,0.3533531961260304,0.1995088792660746,0.37554821884382605,0.35241004874502796,0.4170303682894023,0.2978938908792299,0.49024177009002784
2016-05-01,0.39887490864967806,0.3376607448750518,0.2754104918625648,0.28967128949356064,0.33151607541675243,0.36688145429922475,0.3591194761759216,1.1112775283455454
2016-06-01,0.3212624742088264,0.4857940162397971,0.26222932543962046,0.5316609127727026,0.3909610529505231,0.351111358076415,0.4370528186195198,0.6668686089563335
2016-07-01,0.40607077019371124,0.30961134836168897,0.21973409610542752,0.4050919392839197,0.33545416640532927,0.45059261483766405,0.21585107376594778,0.43073638360515987
2016-08-01,0.33178264925056933,0.4080110426676589,0.16373903306734744,0.44099802943104804,0.37912572312011594,0.2714593661678723,0.2785283632316222,0.25291019722501057
2016-09-01,0.4366280216847295,0.4177229316537745,0.18547449935890992,0.3478885574869047,0.4204503318927768,0.2850003344754456,0.2773738438144955,0.8489162832799428
2016-10-01,0.37329173190803155,0.36190884094697234,0.23657411244897852,0.375302857397283,0.37513740668377576,0.3272350249982889,0.2676200165846487,0.7030519545266696
2016-11-01,0.48138442763375006,0.4683651783961735,0.3130551405486602,0.37826847138771136,0.38732435354645345,0.3899271636190461,0.32921984583763003,0.5148198095295248
2016-12-01,0.42574471412522935,0.35077413874751645,0.3728291967774708,0.3717340116902621,0.41043640687776356,0.555831138159155,0.36875536671113407,0.22684407467116366
2017-01-01,0.4646849452753814,0.4052406203384431,0.4713538566273744,0.3481716363801449,0.44012360059597955,0.695527162629724,0.2559862029337305,0.5983534589894673
2017-02-01,0.346744861189648,0.3547772685323219,0.5900315417769945,0.37244935993708056,0.5058645754587822,0.5419678826576093,0.3542517021344649,0.8032083864046639
2017-03-01,0.49405731716374507,0.5990889962244055,0.5692933827010752,0.31861334087119836,0.489468161861714,0.45340092639840934,0.227580037828898,0.37930491978868375
2017-04-01,0.3641437842356555,0.38025518787359996,0.4150054877067093,0.3790278861979494,0.4327529765707656,0.3711564403635321,0.23209534508391239,0.17629187457229936
2017-05-01,0.45039850232656153,0.37834941257397575,0.40732392768138775,0.3723834990944651,0.548407684417753,0.787880283682477,0.24813210815012357,0.579554769589002
2017-06-01,0.42788720908584493,0.5615708302397033,0.4638037504927981,0.345537200912243,0.46687120370992546,0.5071437618375442,0.32013716504041667,0.9193286795333642
2017-07-01,0.4911564754743436,0.4134348350638897,0.3923728217901061,0.4132881978719455,0.40779352102568717,0.3068295798794722,0.28353166086037224,0.551793731544645
2017-08-01,0.4304094506688632,0.5599796142822696,0.2852726471706156,0.36285518408528616,0.35895260203512064,0.18246580616596256,0.2524384178165175,0.21923158599026477
2017-09-01,0.49365649305910286,0.37645326780817484,0.3560279616742662,0.40166631151931936,0.4242806621292521,0.464586692100908,0.3560513710337479,0.6179924532400481
2017-10-01,0.46189265469332735,0.8623972379266861,0.32537863523189225,0.3465171509636738,0.4889452259217969,0.7233629727376458,0.23702673119338766,0.9504824721659755
2017-11-01,0.39048650182820693,0.4035873232125298,0.25609002159796035,0.4571331279351321,0.37969963359480013,0.19005051325067632,0.2874310455243082,0.6370062412300229
2017-12-01,0.3552030295337049,0.5492038867228259,0.19335490905008293,0.37537496642263624,0.31318950120442385,0.24236764332695823,0.2313538193129784,0.14650516575756045
2018-01-01,0.36549319784249035,0.5121428341025953,0.23341365234138722,0.3947615250706213,0.37330555282223704,0.39027142260380104,0.207711800992205,0.3501737699962148
2018-02-01,0.3832108535734397,0.5244060447479694,0.3372132244004657,0.36858866728621403,0.411627866513395,0.17808672722619026,0.29188919506959893,0.6451830057122138
