Date,State,District,Latitude,Longitude,Volatility
2024-10-01,madhya pradesh,Ashoknagar,24.576189,77.7302895,0.0577095718242031
2012-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1414744761000758
2012-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1400157735819573
2012-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1621913644176761
2012-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1530311745991542
2012-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1550356738619892
2012-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.201542189565263
2012-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1622551356844621
2012-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.163892590118003
2012-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1004578459550128
2012-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0630106938070973
2012-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.2075948405819683
2013-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.078226897580329
2013-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0622460354453188
2013-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0676243010296061
2013-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1038092166925232
2013-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1099384018818794
2013-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1431885823396523
2013-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0963938993693241
2013-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.102325105762703
2013-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0712471935952803
2013-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.111277504772652
2013-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1187687468252523
2013-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.086856561673593
2014-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1476584860160368
2014-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1044282161955185
2014-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0859423570509211
2014-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1170741698285896
2014-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1296588200406326
2014-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1144684401254305
2014-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0998981609281141
2014-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0896650838944527
2014-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1221811159210732
2014-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0875223978291816
2014-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.087615630813458
2014-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0793400797951858
2015-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0741911109779104
2015-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0688436403872116
2015-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0718444547143227
2015-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.099063834013627
2015-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0936256573722691
2015-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0677000222200682
2015-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1059596525313224
2015-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0673214434126006
2015-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.06687780192503
2015-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0844551123287702
2015-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.058244068145125
2015-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0920295244748995
2016-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0835582780940194
2016-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0837375431229173
2016-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0801281345723152
2016-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.096403179547563
2016-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1252019084059872
2016-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1057179973284534
2016-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1452804600955038
2016-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1417930595318871
2016-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1129235502806267
2016-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1108643616420711
2016-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1277150302282236
2016-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1108966274219585
2017-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.105423375194257
2017-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1241183332338678
2017-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1080682685320971
2017-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1324653013406375
2017-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1118949029738265
2017-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1119986606891254
2017-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1164193571978669
2017-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1283076992878304
2017-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1424217717340226
2017-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1707327803897333
2017-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0929699904405024
2017-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1419730631879703
2018-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.201976369721662
2018-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.2496637314594884
2018-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0704539239442555
2018-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1172347500877029
2018-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0584239505422075
2018-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0682100354612268
2018-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0746729105344453
2018-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0597280469104485
2018-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0834195368096436
2018-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0470584713292718
2018-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0723194456321619
2018-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0410091724414375
2019-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0497574184239102
2019-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0535919473001413
2019-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0613985229234076
2019-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1097801419266753
2019-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0454988372601286
2019-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0337364707733405
2019-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0332744943393607
2019-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0600877962476062
2019-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0467935713609938
2019-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0550112275055589
2019-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0600849417123808
2019-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0685516186802302
2020-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1306637379632592
2020-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.078430438405419
2020-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1498708286467905
2020-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0765630429034835
2020-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0913699779646691
2020-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.045898859631804
2020-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0683857116858044
2020-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.059127838247654
2020-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.073508655538228
2020-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0743346858200855
2020-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.110383341435105
2020-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0974412402450327
2021-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1780198414071598
2021-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1102904090681831
2021-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1529308516739871
2021-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1628485492835598
2021-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1767895766012983
2021-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.265684189706845
2021-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.2260530297854235
2021-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1877055547597076
2021-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1510282071262227
2021-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.146623858776476
2021-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.090488948754245
2021-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.3181436844428096
2022-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0611643532238465
2022-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.168078991561746
2022-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0739941202113012
2022-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0810785616504515
2022-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1160195435680701
2022-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0854190278576937
2022-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0792431543891884
2022-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0915963470973944
2022-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0936817482469976
2022-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0838474537097352
2022-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0508070044972278
2022-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1143950372036894
2023-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0683828138067565
2023-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.1128199253429582
2023-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0571545206138847
2023-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0628420695690949
2023-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0479565246222384
2023-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0822206070029426
2023-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0542619781628238
2023-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0475709659543974
2023-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0297718180764718
2023-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0409101828287902
2023-11-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0536771914262716
2023-12-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0432117330898215
2024-01-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0537953443137192
2024-02-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0388002277726873
2024-03-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.038512852422037
2024-04-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0368703687582789
2024-05-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0326376328319032
2024-06-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0370797410498036
2024-07-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0396042276090333
2024-08-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0365637490834456
2024-09-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0354516852983941
2024-10-01,madhya pradesh,Chhindwara,22.20718965,78.79883296,0.0627568296663155
2012-02-01,madhya pradesh,Dewas,23,76.166667,0.1041842713739953
2012-03-01,madhya pradesh,Dewas,23,76.166667,0.1128609476433527
2012-04-01,madhya pradesh,Dewas,23,76.166667,0.0899650449981316
2012-05-01,madhya pradesh,Dewas,23,76.166667,0.0842970405094802
2012-06-01,madhya pradesh,Dewas,23,76.166667,0.1490390608950783
2012-07-01,madhya pradesh,Dewas,23,76.166667,0.0693671440197219
2012-08-01,madhya pradesh,Dewas,23,76.166667,0.0705016029118178
2012-09-01,madhya pradesh,Dewas,23,76.166667,0.1683998186284209
2012-10-01,madhya pradesh,Dewas,23,76.166667,0.0428556057947747
2012-11-01,madhya pradesh,Dewas,23,76.166667,0.1262743939441836
2012-12-01,madhya pradesh,Dewas,23,76.166667,0.0941838406118377
2013-01-01,madhya pradesh,Dewas,23,76.166667,0.0675299570153179
2013-02-01,madhya pradesh,Dewas,23,76.166667,0.1107191206388497
2013-03-01,madhya pradesh,Dewas,23,76.166667,0.1190807179966511
2013-04-01,madhya pradesh,Dewas,23,76.166667,0.0921411687987247
2013-05-01,madhya pradesh,Dewas,23,76.166667,0.0750437732551512
2013-06-01,madhya pradesh,Dewas,23,76.166667,0.1055769781439391
2013-07-01,madhya pradesh,Dewas,23,76.166667,0.1199348846764352
2013-08-01,madhya pradesh,Dewas,23,76.166667,0.0453686485740205
2013-09-01,madhya pradesh,Dewas,23,76.166667,0.0637085380319171
2013-10-01,madhya pradesh,Dewas,23,76.166667,0.1455033944755337
2013-11-01,madhya pradesh,Dewas,23,76.166667,0.0418617180046749
